00036,NAGDA,NAD,RTM,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00037,NAGDA,NAD,UJN,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00038,UJJAIN,UJN,NAD,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00039,NAGDA,NAD,UJN,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00040,UJJAIN,UJN,NAD,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00041,RATLAM,RTM,NAD,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00042,NAGDA,NAD,RTM,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00053,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00054,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00055,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00056,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00057,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00058,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00059,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00060,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00061,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00062,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00063,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00064,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00065,RATLAM,RTM,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00066,NAGDA,NAD,RTM,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00067,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00068,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00069,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00070,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00071,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00072,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00073,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00074,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00075,RATLAM,RTM,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00076,NAGDA,NAD,RTM,MEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00077,PIPLODA BAGLA,PPG,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00078,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00079,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00080,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00081,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00082,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00084,NAGDA,NAD,RTM,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00085,PIPLODA BANGLA,PPG,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00086,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00087,RATLAM,RTM,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00088,NAGDA,NAD,RTM,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00089,NAGDA,NAD,UJN,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00090,UJJAIN,UJN,NAD,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00092,NAGDA,NAD,RTM,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00101,INDORE,INDB,VRG,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00102,VIKRAMNAGAR,VRG,INDB,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00103,INDORE,INDB,VRG,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00104,VIKRAMNAGAR,VRG,INDB,MEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00106,VIKRAMNAGAR,VRG,INDB,MEMU,WR,false,"(t,t,t,t,t,t,t)",2,0,0,0,0,0,0,0,0
00107,SAWANTWADI ROAD,SWV,VLNK,EXP,KR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00109,SAWANTWADI ROAD,SWV,VLNK,EXP,KR,false,"(f,f,t,f,f,f,f)",2,0,0,0,1,1,0,0,0
00111,VASAI ROAD,BSR,MAO,EXP,KR,false,"(t,f,f,f,f,f,f)",2,0,1,0,0,0,0,0,0
00112,MADGAON,MAO,BSR,EXP,KR,false,"(f,f,f,f,t,f,f)",1,0,0,0,0,0,0,0,0
00116,MANGALURU JN,MAJN,BSR,EXP,KR,false,"(f,f,f,f,f,f,t)",2,0,1,0,0,0,0,0,0
00117,VIKRAMNAGAR,VRG,INDB,MEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00118,RATNAGIRI,RN,BSR,EXP,WR,false,"(t,t,t,t,f,t,f)",3,0,1,0,0,0,0,0,0
00119,PANVEL,PNVL,RN,EXP,KR,false,"(t,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00120,RATNAGIRI,RN,PNVL,EXP,KR,false,"(f,f,f,f,f,t,t)",3,0,0,0,1,0,0,0,0
00122,RATNAGIRI,RN,PUNE,EXP,CR,false,"(f,f,f,f,t,f,f)",1,0,0,0,0,0,0,0,0
00125,LOKMANYA TILAK  TERMINUS MUMBAI,LTT,MAO,EXP,KR,false,"(f,f,t,f,f,t,f)",1,0,0,0,0,0,0,0,0
00126,MADGAON,MAO,KGP,EXP,KR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00183,SEALDAH,SDAH,LGL,EXP,ER,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00184,LALGOLA,LGL,SDAH,EXP,ER,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
001CR,MADGAON MANGALORE PASSENGER (UNRESERVED),MAO,MAQ,EXP,???,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00201,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00202,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00203,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00204,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00205,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00206,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00207,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00208,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00209,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00210,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00211,UJJAIN,UJN,BPL,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00212,BHOPAL,BPL,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00213,UJJAIN,UJN,BIH,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00214,BAIRAGARH,BIH,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00215,UJJAIN,UJN,BIH,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00216,BAIRAGARH,BIH,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00217,UJJAIN,UJN,BIH,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00218,BAIRAGARH,BIH,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00221,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00222,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00237,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00238,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00239,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00240,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00241,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00242,BAIRAGARH,BIH,UJN,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00243,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00245,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00246,BAIRAGARH,BIH,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00247,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00248,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00249,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00251,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00252,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00253,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00254,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00255,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00257,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00258,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00259,UJJAIN,UJN,BPL,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00260,BHOPAL,BPL,UJN,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00261,UJJAIN,UJN,BIH,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00301,UJJAIN,UJN,GUNA,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00302,GUNA,GUNA,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00303,UJJAIN,UJN,GUNA,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00304,GUNA,GUNA,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00305,UJJAIN,UJN,GUNA,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00306,GUNA,GUNA,UJN,DEMU,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00307,UJJAIN,UJN,GUNA,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00308,GUNA,GUNA,UJN,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00309,UJJAIN,UJN,GUNA,DEMU,WR,false,"(f,f,f,f,f,t,f)",1,0,0,0,0,0,0,0,0
00310,GUNA,GUNA,UJN,DEMU,WR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
003CR,DADAR RATNAGIRI PASSENGER (UNRESERVED),DR,RN,EXP,???,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00401,RATLAM,RTM,COR,EXP,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00402,CHITTAURGARH,COR,RTM,EXP,WR,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00403,RATLAM,RTM,COR,EXP,WR,false,"(f,f,f,f,f,t,t)",1,0,0,0,0,0,0,0,0
00404,CHITTAURGARH,COR,RTM,EXP,WR,false,"(f,f,f,f,f,t,t)",1,0,0,0,0,0,0,0,0
00410,CHENNAI BEACH VELACHERY EMU,MSB,VLCY,EMU,SR,false,"(f,f,f,f,f,t,t)",1,0,0,0,0,0,0,0,0
00411,VELACHERY CHENNAI EMU,VLCY,MSB,EMU,SR,false,"(f,f,f,f,t,t,f)",1,0,0,0,0,0,0,0,0
00504,RATNAGIRI,RN,PNVL,EXP,KR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00509,PANVEL,PNVL,RN,EXP,KR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00516,MADGAON,MAO,PNVL,EXP,CR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00521,CHIPLUN,CHI,PNVL,EXP,CR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00522,PANVEL,PNVL,CHI,EXP,CR,false,"(f,f,f,f,f,f,t)",1,0,0,0,0,0,0,0,0
00571,DEOGHAR,DGHR,SGG,DEMU,ER,false,"(t,t,t,t,f,f,t)",1,0,0,0,0,0,0,0,0
00572,SULTANGANJ,SGG,DGHR,DEMU,ER,false,"(t,t,t,t,f,f,t)",1,0,0,0,0,0,0,0,0
005CR,DIVA SAWANTWADI PASSENGER (UNRESERVED),DIVA,SWV,EXP,???,false,"(t,t,t,t,t,t,t)",1,0,0,0,0,0,0,0,0
00602,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00605,CHENNAI CENTRAL ? ERNAKULAM SUVIDHA SPECIAL,MAS,ERS,EXP,SR,false,"(f,f,t,f,f,f,f)",2,0,0,0,1,1,1,0,0
00606,ERNAKULAM JN. ? CHENNAI CENTRAL SUVIDHA SPECIAL,ERS,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00607,CHENNAI CENTRAL,MAS,ADI,EXP,SR,false,"(f,t,f,f,f,f,f)",1,0,0,0,0,0,0,0,0
00608,AHMEDABAD,ADI,MAS,EXP,SR,false,"(f,f,t,f,f,f,f)",1,0,0,0,0,0,0,0,0
00609,TIRUCHCHIRAPPALLI,TPJ,SRC,EXP,SR,false,"(f,f,f,f,f,t,f)",3,0,0,0,1,1,1,0,0
00610,PUDUCHERRY,PDY,SRC,EXP,SR,false,"(f,f,f,f,f,t,f)",3,0,0,0,1,1,1,0,0
00611,KOCHUVELI,KCVL,KJM,EXP,SR,true,"(f,f,f,f,f,f,t)",3,0,0,0,1,1,1,0,0
00612,ERNAKULAM,ERS,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00615,THIRUVANANTHAPURAM,TVC,MAO,EXP,SR,true,"(f,f,t,f,f,f,f)",3,0,0,0,1,1,1,0,0
00616,MADGAON,MAO,TVC,EXP,SR,true,"(f,f,f,t,f,f,f)",3,0,0,0,1,1,1,0,0
00617,GUWAHATI,GHY,KCVL,EXP,SR,false,"(f,f,t,f,f,f,f)",2,0,0,0,1,0,0,0,0
00618,CHENNAI CENTRAL,MAS,ADI,EXP,SR,false,"(f,f,f,f,f,t,f)",2,0,0,0,1,0,0,0,0
00619,CHENNAI CENTRAL,MAS,SRC,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00620,SANTRAGACHI,SRC,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00621,CHENNAI CENTRAL,MAS,TVC,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00622,CHENNAI EGMORE,MS,TEN,EXP,SR,false,"(f,f,f,f,t,f,f)",1,0,0,0,0,0,0,0,0
00623,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,t,f,f,f,f)",2,0,0,0,1,1,1,0,0
00624,THIRUVANANTHAPURAM,TVC,MAS,EXP,SR,false,"(f,f,t,f,f,f,f)",1,0,0,0,0,0,0,0,0
00625,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00626,ERNAKULAM,ERS,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00627,CHENNAI EGMORE,MS,TEN,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00628,CHENNAI CENTRAL,MAS,QLN,EXP,SR,false,"(f,f,t,f,f,f,f)",2,0,0,0,1,1,1,0,0
00629,CHENNAI CENTRAL,MAS,TVC,EXP,SR,false,"(f,f,f,t,f,f,f)",2,0,0,0,1,1,1,0,0
00630,CHENNAI EGMORE,MS,TEN,EXP,SR,false,"(f,f,t,f,f,f,f)",1,0,0,0,0,0,0,0,0
00631,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00632,CHENNAI CENTRAL,MAS,CBE,EXP,SR,false,"(f,f,f,t,f,f,f)",2,0,0,0,1,1,1,0,0
00633,KOCHUVELI,KCVL,BNC,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00634,BENGALURU CANTT.,BNC,KCVL,EXP,SR,false,"(t,f,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00635,CHENNAI EGMORE,MS,TEN,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00636,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00637,MANGALURU JN.,MAJN,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00638,CHENNAI CENTRAL,MAS,ERS,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00640,TIRUCHCHIRAPPALLI,TPJ,SC,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00641,SECUNDERABAD,SC,TPJ,EXP,SR,false,"(t,f,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00642,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,t,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00643,ERNAKULAM JN,ERS,MAS,EXP,SR,false,"(f,t,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00644,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00645,CHENNAI CENTRAL,MAS,ERS,EXP,SR,false,"(f,f,f,f,t,f,f)",2,0,0,0,1,1,1,0,0
00646,ERNAKULAM JN,ERS,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00647,CHENNAI CENTRAL,MAS,ERS,EXP,SR,false,"(f,f,f,t,f,f,f)",1,0,0,0,0,0,0,0,0
00648,CHENNAI CENTRAL,MAS,CBE,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
00649,CHENNAI EGMORE,MS,TPJ,EXP,SR,false,"(f,f,f,f,f,t,f)",2,0,0,0,1,1,1,0,0
00650,TIRUCHCHIRAPALLI,TPJ,MS,EXP,SR,false,"(t,f,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00651,TIRUNELVELI,TEN,MS,EXP,SR,false,"(f,t,f,f,f,f,f)",2,0,0,0,1,1,1,0,0
00652,CHENNAI EGMORE,MS,TEN,EXP,SR,false,"(f,f,f,t,f,f,f)",1,0,0,0,0,0,0,0,0
00653,CHENNAI EGMORE ? TIRUNELVELI SUVIDHA SPECIAL,MS,TEN,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,0,0,0,0,0
00654,ERNAKULAM ? CHENNAI CENTRAL SUVIDHA SF SPECIAL,ERS,MAS,EXP,SR,false,"(f,f,f,f,f,f,t)",2,0,0,0,1,1,1,0,0
